OracleID	ClassName	TestName	TrueOracle	GenOracle	Correct
22	/ UserProcessorRegisterHelperTest	testRegisterMultiInterestUserProcessor	assertEquals(((SimpleServerMultiInterestUserProcessor)multiInterestUserProcessor).multiInterest().size(),userProcessors.size());	assertNotNull(userProcessors.get(multiInterestUserProcessor.interest()));	0
22	/ UserProcessorRegisterHelperTest	testRegisterMultiInterestUserProcessor	assertEquals(((SimpleServerMultiInterestUserProcessor)multiInterestUserProcessor).multiInterest().size(),userProcessors.size());	assertEquals(1,userProcessors.size());	0
23	sofastack/sofa-bolt RpcConnectionManagerTest	testAdd	assertEquals(1,cm.count(poolKey));	assertEquals(1,count(conn.getPoolKey()));	0
23	/ RpcConnectionManagerTest	testAdd	assertEquals(1,cm.count(poolKey));	assertTrue(cm.getConnectionPool(conn.getPoolKey()).contains(conn));	0
23	/ RpcConnectionManagerTest	testAdd	assertEquals(1,cm.count(poolKey));	assertNotEquals(0,cm.getConnectionPool(cm.getDefaultPoolName()).size());	0
24	basis-technology-corp/tcl-regex-java MatcherTest	lookingAtPrefix	assertTrue(matcher.lookingAt());	assertTrue(matcher.lookingAt());	1
0	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java StringUtilsTest	testIsEmptyNonZero	"assertFalse(StringUtils.isNonZero(""STR""));"	assertEquals(1,string.trim().length());	0
1	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java PuzzleStateTest	actual_cost_is_actual_steps	assertEquals(2,s.getActualCost());	assertNotEquals(s.getActualCost(),3);	0
1	/ PuzzleStateTest	actual_cost_is_actual_steps	assertEquals(2,s.getActualCost());	assertEquals(2,s.getActualCost());	1
2	orientechnologies/orientdb OCreateClusterStatementExecutionTest	testBlob	assertTrue(db.getClusterIdByName(clusterName)>0);	assertEquals(1,result.getNumRows());	0
3	orientechnologies/orientdb OClassImplTest	testCreatePropertyIdKeep	assertEquals(id,prop.getId());	assertNotEquals(0,id);	0
3	/ OClassImplTest	testCreatePropertyIdKeep	assertEquals(id,prop.getId());	assertNotNull(id);	0
3	/ OClassImplTest	testCreatePropertyIdKeep	assertEquals(id,prop.getId());	assertEquals(id,prop.getId());	1
3	/ OClassImplTest	testCreatePropertyIdKeep	assertEquals(id,prop.getId());	assertTrue(id>0);	0
3	/ OClassImplTest	testCreatePropertyIdKeep	assertEquals(id,prop.getId());	assertFalse(id<0);	0
4	orientechnologies/orientdb LuceneSpatialMiscFunctionsTest	testStEqualsPoint	"assertEquals(next.field(""STR""),true);"	"assertFalse(next.field(""STR"").booleanValue());"	0
4	/ LuceneSpatialMiscFunctionsTest	testStEqualsPoint	"assertEquals(next.field(""STR""),true);"	"assertNull(next.field(""STR""));"	0
4	/ LuceneSpatialMiscFunctionsTest	testStEqualsPoint	"assertEquals(next.field(""STR""),true);"	"assertEquals(1,next.field(""STR"").getLong(""STR""));"	0
4	/ LuceneSpatialMiscFunctionsTest	testStEqualsPoint	"assertEquals(next.field(""STR""),true);"	"assertEquals(true,next.field(""STR"").booleanValue());"	0
5	orientechnologies/orientdb OETLFieldTransformerTest	testToLowerCase	assertEquals(1,getResult().size());	"assertEquals(""STR"",proc.getOutput().toString());"	0
5	/ OETLFieldTransformerTest	testToLowerCase	assertEquals(1,getResult().size());	???;	0
5	/ OETLFieldTransformerTest	testToLowerCase	assertEquals(1,getResult().size());	"assertTrue(proc.getOutput().contains(""STR""));"	0
6	orientechnologies/orientdb ODatabaseDocumentTxTest	testCreateEdgeClass	assertNotNull(clazz);	"assertEquals(""STR"",clazz.getName());"	0
6	/ ODatabaseDocumentTxTest	testCreateEdgeClass	assertNotNull(clazz);	assertNotNull(clazz);	1
6	/ ODatabaseDocumentTxTest	testCreateEdgeClass	assertNotNull(clazz);	"assertFalse(db.getClasses().stream().noneMatch(c->c.getName().equals(""STR"")));"	0
6	/ ODatabaseDocumentTxTest	testCreateEdgeClass	assertNotNull(clazz);	assertTrue(clazzinstanceofOEdgeClass);	0
7	orientechnologies/orientdb OPropertyListIndexDefinitionTest	testCreateValueWrongParameterArrayParams	"assertNull(propertyIndex.createValue(""STR""));"	assertNull(testCreateValueWrongParameterArrayParams(null));	0
7	/ OPropertyListIndexDefinitionTest	testCreateValueWrongParameterArrayParams	"assertNull(propertyIndex.createValue(""STR""));"	assertFalse(testCreateValueWrongParameterArrayParams().isEmpty());	0
8	NanoHttpd/nanohttpd TestNanolets	testRoutePrioritizerRemoveRouteNoRouteMatches	assertEquals(1,prioritizer.getPrioritizedRoutes().size());	"assertTrue(prioritizer.findRoute(""STR"")==null);"	0
8	/ TestNanolets	testRoutePrioritizerRemoveRouteNoRouteMatches	assertEquals(1,prioritizer.getPrioritizedRoutes().size());	assertEquals(1,prioritizer.getRoutes().size());	0
9	NanoHttpd/nanohttpd TestNanolets	testBaseRoutePrioritizerAddNullRoute	assertEquals(0,routePrioritizer.getPrioritizedRoutes().size());	assertNull(routePrioritizer.getRoute(null));	0
11	redraiment/jactiverecord SeqTest	testJoinListEmpty	"assertEquals(""STR"",Seq.join(Collections.EMPTY_LIST,""STR""));"	"assertEquals(""STR"",join((Collection<?>)null,""STR""));"	0
11	/ SeqTest	testJoinListEmpty	"assertEquals(""STR"",Seq.join(Collections.EMPTY_LIST,""STR""));"	???;	0
12	adlnet/jxapi ActivityStateTest	testSetAgent	assertNotNull(actual);	assertNotNull(actual);	1
12	/ ActivityStateTest	testSetAgent	assertNotNull(actual);	assertSame(expected,actual);	0
12	/ ActivityStateTest	testSetAgent	assertNotNull(actual);	assertNotSame(agent,actual);	0
12	/ ActivityStateTest	testSetAgent	assertNotNull(actual);	assertNotNull(activityState);	0
12	/ ActivityStateTest	testSetAgent	assertNotNull(actual);	assertNotEquals(activityState.getAgent(),actual);	0
12	/ ActivityStateTest	testSetAgent	assertNotNull(actual);	"assertTrue(actual.getMbox().equals(""STR""));"	0
12	/ ActivityStateTest	testSetAgent	assertNotNull(actual);	"assertEquals(""STR"",actual.getMbox());"	0
12	/ ActivityStateTest	testSetAgent	assertNotNull(actual);	assertNull(activityState.getAgent());	0
13	adlnet/jxapi VerbTest	testSetDisplay	assertNotNull(actual);	assertEquals(2,actual.size());	0
13	/ VerbTest	testSetDisplay	assertNotNull(actual);	"assertEquals(""STR"",actual.get(""STR""));"	0
14	adlnet/jxapi AttachmentResultTest	testSetAttachments	assertNotNull(a);	assertEquals(1,attachments.size());	0
14	/ AttachmentResultTest	testSetAttachments	assertNotNull(a);	assertFalse(attachments.isEmpty());	0
14	/ AttachmentResultTest	testSetAttachments	assertNotNull(a);	assertNotNull(attachments);	0
14	/ AttachmentResultTest	testSetAttachments	assertNotNull(a);	assertTrue(attachments.containsKey(HASH));	0
14	/ AttachmentResultTest	testSetAttachments	assertNotNull(a);	"assertEquals(""STR"",att.getType());"	0
15	AlejandroRivera/embedded-rabbitmq ExtractorFactoryTest	withCaching	assertTrue(extractor.getClass().equals(CachedExtractor.class));	assertFalse(extractorinstanceofBasicExtractor);	0
15	/ ExtractorFactoryTest	withCaching	assertTrue(extractor.getClass().equals(CachedExtractor.class));	assertEquals(extractor.getClass(),CachedExtractor.class);	0
15	/ ExtractorFactoryTest	withCaching	assertTrue(extractor.getClass().equals(CachedExtractor.class));	assertNotNull(extractor);	0
15	/ ExtractorFactoryTest	withCaching	assertTrue(extractor.getClass().equals(CachedExtractor.class));	assertTrue(extractorinstanceofCachedExtractor);	0
16	arnohaase/a-foundation ACollectionHelperTest	testGroupByEquals	assertEquals(3,grouped.size());	assertNotEquals(len.apply(param1),len.apply(param2));	0
17	arnohaase/a-foundation ACollectionHelperTest	testMkStringSeparator	"assertEquals(""STR"",ACollectionHelper.mkString(Arrays.asList(),""STR""));"	"assertTrue(mkStringSeparator(Collections.emptyList(),""STR"").isEmpty());"	0
17	/ ACollectionHelperTest	testMkStringSeparator	"assertEquals(""STR"",ACollectionHelper.mkString(Arrays.asList(),""STR""));"	"assertNotNull(mkStringSeparator(someIterable,""STR""));"	0
18	PeterisP/morphology MorphologyTest	jaundzimušākais	assertTrue(w.isRecognized());	assertNull(w.getLemma());	0
18	/ MorphologyTest	jaundzimušākais	assertTrue(w.isRecognized());	assertTrue(locītājs.isRecognized());	0
18	/ MorphologyTest	jaundzimušākais	assertTrue(w.isRecognized());	"assertEquals(""STR"",w.getTag());"	0
18	/ MorphologyTest	jaundzimušākais	assertTrue(w.isRecognized());	assertFalse(w.getTag().isEmpty());	0
19	hazelcast/hazelcast-simulator AnnotationFilterTest	testGlobalVerifyFilter	"assertEquals(""STR"",method.getName());"	assertEquals(0,method.getParameterCount());	0
19	/ AnnotationFilterTest	testGlobalVerifyFilter	"assertEquals(""STR"",method.getName());"	assertNotNull(method);	0
19	/ AnnotationFilterTest	testGlobalVerifyFilter	"assertEquals(""STR"",method.getName());"	assertTrue(method.isAnnotationPresent(Verify.class));	0
19	/ AnnotationFilterTest	testGlobalVerifyFilter	"assertEquals(""STR"",method.getName());"	assertSame(annotationClazz,method.getAnnotation(Verify.class).annotationType());	0
20	hazelcast/hazelcast-simulator PerformanceStatsCollectorTest	testFormatPerformanceNumbers_avgLatencyOverMicrosThreshold	"assertTrue(performance.contains(""STR""));"	assertEquals(2400,latencyAvg);	0
20	/ PerformanceStatsCollectorTest	testFormatPerformanceNumbers_avgLatencyOverMicrosThreshold	"assertTrue(performance.contains(""STR""));"	assertTrue(latencyAvg<=DISPLAY_LATENCY_AS_MICROS_MAX_VALUE);	0
23	fabric8io/fabric8-maven-plugin InitContainerHandlerTest	removeOne	"assertTrue(handler.hasInitContainer(builder,""STR""));"	"assertTrue(hasInitContainer(builder,""STR""));"	0
23	/ InitContainerHandlerTest	removeOne	"assertTrue(handler.hasInitContainer(builder,""STR""));"	"assertNotNull(getInitContainer(builder,""STR""));"	0
23	/ InitContainerHandlerTest	removeOne	"assertTrue(handler.hasInitContainer(builder,""STR""));"	"assertNull(getInitContainer(builder,""STR""));"	0
23	/ InitContainerHandlerTest	removeOne	"assertTrue(handler.hasInitContainer(builder,""STR""));"	"assertFalse(hasInitContainer(builder,""STR""));"	0
0	orientechnologies/orientdb OETLCSVExtractorTest	testNullValueInCell	assertFalse(res.isEmpty());	"assertNull(res.get(0).getMetaValue(""STR""));"	0
0	/ OETLCSVExtractorTest	testNullValueInCell	assertFalse(res.isEmpty());	assertEquals(0,res.size());	0
1	orientechnologies/orientdb OVarIntSerializerTest	serializePosition	assertEquals(OVarIntSerializer.readAsLong(bytes),16238l);	assertEquals(expectedValue,readAsLong(bytes));	0
2	orientechnologies/orientdb OMatchStatementExecutionNewTest	testManager2	"assertEquals(""STR"",getManager2(""STR"").getProperty(""STR""));"	assertNotNull(db);	0
2	/ OMatchStatementExecutionNewTest	testManager2	"assertEquals(""STR"",getManager2(""STR"").getProperty(""STR""));"	"assertEquals(10,db.command(newOCommandSQL(""STR""+DB_NAME+""STR"")).execute().getNumResults());"	0
3	orientechnologies/orientdb ODocumentTest	testKeepFieldTypeSerialization	"assertEquals(doc.fieldType(""STR""),OType.INTEGER);"	"assertEquals(OType.LINK,doc.fieldType(""STR""));"	0
3	/ ODocumentTest	testKeepFieldTypeSerialization	"assertEquals(doc.fieldType(""STR""),OType.INTEGER);"	"assertEquals(doc.fieldType(""STR""),OType.INTEGER);"	1
4	orientechnologies/orientdb RemoteTransactionSupportTest	testRefFlushedInTransaction	assertEquals(1,result.stream().count());	"assertTrue(result.stream().anyMatch(o->o.get(""STR"").equals(""STR"")),""STR"");"	0
4	/ RemoteTransactionSupportTest	testRefFlushedInTransaction	assertEquals(1,result.stream().count());	"assertFalse(result.isEmpty(),""STR"");"	0
4	/ RemoteTransactionSupportTest	testRefFlushedInTransaction	assertEquals(1,result.stream().count());	"assertEquals(2,result.count(),""STR"");"	0
5	orientechnologies/orientdb ODatabaseImportTest	exportImportExcludeClusters	"assertTrue(dbImp.getMetadata().getSchema().existsClass(""STR""));"	"assertFalse(existsClass(""STR"",dbImp));"	0
5	/ ODatabaseImportTest	exportImportExcludeClusters	"assertTrue(dbImp.getMetadata().getSchema().existsClass(""STR""));"	"assertEquals(0,dbImp.getMetadata().getSchema().getProperties(""STR"").size());"	0
5	/ ODatabaseImportTest	exportImportExcludeClusters	"assertTrue(dbImp.getMetadata().getSchema().existsClass(""STR""));"	"assertTrue(dbImp.getMetadata().getSchema().existsClass(""STR""));"	1
6	orientechnologies/orientdb OTruncateClassStatementExecutionTest	testTruncateVertexClassSubclassesWithIndex	assertEquals(toList(result).size(),2);	assertEquals(1,result.getTotalRecordCount());	0
6	/ OTruncateClassStatementExecutionTest	testTruncateVertexClassSubclassesWithIndex	assertEquals(toList(result).size(),2);	assertFalse(result.hasNext());	0
6	/ OTruncateClassStatementExecutionTest	testTruncateVertexClassSubclassesWithIndex	assertEquals(toList(result).size(),2);	"assertNull(result.next().get(""STR""));"	0
6	/ OTruncateClassStatementExecutionTest	testTruncateVertexClassSubclassesWithIndex	assertEquals(toList(result).size(),2);	"assertTrue(result.first().get(""STR"").equals(""STR""));"	0
7	orientechnologies/orientdb OCompositeKeyTest	testDocumentSerializationCompositeKeyNull	assertEquals(compositeKeyOne,compositeKeyTwo);	assertNull(compositeKeyTwo.getKey(1));	0
7	/ OCompositeKeyTest	testDocumentSerializationCompositeKeyNull	assertEquals(compositeKeyOne,compositeKeyTwo);	assertTrue(compositeKeyTwo.containsKey(2));	0
7	/ OCompositeKeyTest	testDocumentSerializationCompositeKeyNull	assertEquals(compositeKeyOne,compositeKeyTwo);	assertEquals(1,compositeKeyOne.size());	0
7	/ OCompositeKeyTest	testDocumentSerializationCompositeKeyNull	assertEquals(compositeKeyOne,compositeKeyTwo);	assertNotSame(compositeKeyOne,compositeKeyTwo);	0
8	NanoHttpd/nanohttpd TestNanolets	checkIniParameter2	"assertEquals(""STR"",newRouterNanoHTTPD.UriResource(""STR"",100,null,""STR"").initParameter(String.class));"	"assertEquals(""STR"",Application.getInstance().getIniParamValue(""STR""));"	0
9	NanoHttpd/nanohttpd TestNanolets	testProvidedPriorityRoutePrioritizerNullUri	assertEquals(0,routePrioritizer.getPrioritizedRoutes().size());	assertEquals(0,routePrioritizer.getRouteList().size());	0
9	/ TestNanolets	testProvidedPriorityRoutePrioritizerNullUri	assertEquals(0,routePrioritizer.getPrioritizedRoutes().size());	assertNull(routePrioritizer.getUri());	0
10	NanoHttpd/nanohttpd TestNanolets	testHandlerSetters	assertEquals(notFoundHandler.getClass(),router.notFoundHandlerClass);	assertEquals(notImplementedHandler.getClass(),routerNanoHttpd.getNotImplementedHandler());	0
11	hazelcast/hazelcast-simulator TestExceptionTest	testConstructor_withCause	assertEquals(cause,exception.getCause());	assertTrue(exceptioninstanceofTestException);	0
11	/ TestExceptionTest	testConstructor_withCause	assertEquals(cause,exception.getCause());	assertSame(cause,exception.getCause());	0
11	/ TestExceptionTest	testConstructor_withCause	assertEquals(cause,exception.getCause());	assertNotNull(exception.getCause());	0
11	/ TestExceptionTest	testConstructor_withCause	assertEquals(cause,exception.getCause());	"assertEquals(""STR"",exception.getMessage());"	0
12	hazelcast/hazelcast-simulator TestExceptionTest	testConstructor_withMessageFormat_singleArgument	"assertEquals(""STR"",exception.getMessage());"	"assertEquals(exception.getMessage(),String.format(""STR"",1));"	0
13	hazelcast/hazelcast-simulator PerformanceStatsCollectorTest	testGet	assertFalse(performanceStats.isEmpty());	assertNotEquals(EMPTY_OPERATION_COUNT,performanceStats.getOperationCount());	0
13	/ PerformanceStatsCollectorTest	testGet	assertFalse(performanceStats.isEmpty());	assertEquals(true,performanceStats.isEmpty());	0
14	hazelcast/hazelcast-simulator SimulatorAddressTest	testToString_whenCoordinator	"assertEquals(""STR"",coordinatorAddress().toString());"	"assertNotEquals(COORDINATOR_STRING,""STR"".toString());"	0
14	/ SimulatorAddressTest	testToString_whenCoordinator	"assertEquals(""STR"",coordinatorAddress().toString());"	assertEquals(COORDINATOR_STRING,coordinator.toString());	0
15	hazelcast/hazelcast-simulator AnnotatedMethodRetrieverTest	testSubClass_methodFoundInSuper	assertEquals(1,methodList.size());	assertFalse(methodList.isEmpty());	0
15	/ AnnotatedMethodRetrieverTest	testSubClass_methodFoundInSuper	assertEquals(1,methodList.size());	assertEquals(5,methodList.size());	0
16	fabric8io/fabric8-maven-plugin SpringBootUtilTest	testMultipleProfilesParsing	assertTrue(props.size()>0);	assertFalse(props.isEmpty());	0
16	/ SpringBootUtilTest	testMultipleProfilesParsing	assertTrue(props.size()>0);	assertNotNull(props);	0
17	trautonen/coveralls-maven-plugin EnvironmentTest	testSetupWithCompleteJob	"assertEquals(""STR"",mojo.serviceName);"	"assertEquals(""STR"",serviceMock.getJobId());"	0
17	/ EnvironmentTest	testSetupWithCompleteJob	"assertEquals(""STR"",mojo.serviceName);"	"assertEquals(""STR"",serviceMock.getName());"	0
17	/ EnvironmentTest	testSetupWithCompleteJob	"assertEquals(""STR"",mojo.serviceName);"	"assertEquals(""STR"",mojo.serviceName);"	1
17	/ EnvironmentTest	testSetupWithCompleteJob	"assertEquals(""STR"",mojo.serviceName);"	assertNotNull(mojo.serviceName);	0
18	javadev/moneytostr-russian MoneyToStrTest	checkPER100	"assertEquals(""STR"",moneyToStrPER100.convert(V_1_01D));"	"assertEquals(""STR"",moneyToStrUAH.toString());"	0
19	PeterisP/morphology MorphologyTest	reziduāļi	assertTrue(m.isRecognized());	"assertFalse(locītājs.analyze(""STR"").isEmpty());"	0
19	/ MorphologyTest	reziduāļi	assertTrue(m.isRecognized());	assertTrue(locītājs.isRecognized());	0
19	/ MorphologyTest	reziduāļi	assertTrue(m.isRecognized());	"assertEquals(""STR"",locītājs.getDictionaryForm()[0]);"	0
20	PeterisP/morphology MorphologyTest	apstākļa_vārdu_ģenerēšana	assertEquals(1,formas.size());	assertNotNull(formas);	0
21	nidi3/graphviz-java LabelTest	raw	"assertEquals(""STR"",Label.raw(""STR"").serialized());"	"assertEquals(""STR"",raw().serialized());"	0
22	nidi3/graphviz-java RecordsTest	turn	"assertEquals(""STR"",Records.turn(Records.rec(""STR"",""STR""),""STR""));"	"assertEquals(""STR"",turn(record1,record2,record3));"	0
22	/ RecordsTest	turn	"assertEquals(""STR"",Records.turn(Records.rec(""STR"",""STR""),""STR""));"	assertNotNull(turn(records));	0
23	sofastack/sofa-bolt RpcConnectionManagerTest	testGetAll	assertEquals(1,conns.size());	assertEquals(4,conns.size());	0
23	/ RpcConnectionManagerTest	testGetAll	assertEquals(1,conns.size());	"assertEquals(getAConn(),conns.get(""STR"").get(0));"	0
23	/ RpcConnectionManagerTest	testGetAll	assertEquals(1,conns.size());	"assertTrue(conns.containsKey(""STR""));"	0
23	/ RpcConnectionManagerTest	testGetAll	assertEquals(1,conns.size());	"assertEquals(4,conns.get(""STR"").size());"	0
23	/ RpcConnectionManagerTest	testGetAll	assertEquals(1,conns.size());	assertNotNull(conns);	0
23	/ RpcConnectionManagerTest	testGetAll	assertEquals(1,conns.size());	assertFalse(conns.isEmpty());	0
24	arnohaase/a-foundation AOptionTest	testSome	"assertEquals(""STR"",s.get());"	assertTrue(s.isSome());	0
24	/ AOptionTest	testSome	"assertEquals(""STR"",s.get());"	assertFalse(s.isEmpty());	0
24	/ AOptionTest	testSome	"assertEquals(""STR"",s.get());"	assertNotEquals(null,s.get());	0
24	/ AOptionTest	testSome	"assertEquals(""STR"",s.get());"	"assertSame(s,AOption.some(""STR""));"	0
24	/ AOptionTest	testSome	"assertEquals(""STR"",s.get());"	assertNotNull(s.get());	0
24	/ AOptionTest	testSome	"assertEquals(""STR"",s.get());"	assertNotSame(s,AOption.none());	0
24	/ AOptionTest	testSome	"assertEquals(""STR"",s.get());"	"assertEquals(""STR"",s.get());"	1
0	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java PuzzleStateTest	estimated_cost_is_zero_when_solved	assertEquals(0,s.getEstimatedCost());	assertNotSame(-1,s.getEstimatedCost());	0
0	/ PuzzleStateTest	estimated_cost_is_zero_when_solved	assertEquals(0,s.getEstimatedCost());	assertFalse(s.getEstimatedCost()<0);	0
0	/ PuzzleStateTest	estimated_cost_is_zero_when_solved	assertEquals(0,s.getEstimatedCost());	assertEquals(0,s.getEstimatedCost());	1
1	sofastack/sofa-bolt RpcConnectionManagerTest	testAddWconnithPoolKey_multiPoolKey	assertEquals(1,cm.count(poolKey));	assertTrue(count(poolKey)>0);	0
1	/ RpcConnectionManagerTest	testAddWconnithPoolKey_multiPoolKey	assertEquals(1,cm.count(poolKey));	assertEquals(1,count(poolKey));	0
1	/ RpcConnectionManagerTest	testAddWconnithPoolKey_multiPoolKey	assertEquals(1,cm.count(poolKey));	assertFalse(count(poolKey)==0);	0
1	/ RpcConnectionManagerTest	testAddWconnithPoolKey_multiPoolKey	assertEquals(1,cm.count(poolKey));	assertNotEquals(0,count(poolKey));	0
2	orientechnologies/orientdb TrackedListTest	testAddIndexNotificationThree	assertFalse(doc.isDirty());	assertTrue(doc.isDirty());	0
2	/ TrackedListTest	testAddIndexNotificationThree	assertFalse(doc.isDirty());	assertFalse(doc.isDirty());	1
3	orientechnologies/orientdb OETLCSVExtractorTest	testFloatWithinQuotesAndCommaAsDecimalSeparator	assertFalse(res.isEmpty());	"assertEquals(10.78f,res.get(0).getField(""STR"",BigDecimal.class).floatValue());"	0
4	orientechnologies/orientdb CharSerializerTest	testSerialize	assertEquals(charSerializer.deserialize(stream,0),OBJECT);	assertFalse(stream.isEmpty());	0
4	/ CharSerializerTest	testSerialize	assertEquals(charSerializer.deserialize(stream,0),OBJECT);	assertEquals('A',(char)OBJECT.charValue());	0
5	orientechnologies/orientdb BlueprintsTest	testPersistentRIDAfterCommit	assertTrue(((ORID)v.getId()).isPersistent());	assertNotNull(v.getIdentity());	0
5	/ BlueprintsTest	testPersistentRIDAfterCommit	assertTrue(((ORID)v.getId()).isPersistent());	assertNotEquals(-1L,v.getIdentity().getRID().getClusterNodeId());	0
5	/ BlueprintsTest	testPersistentRIDAfterCommit	assertTrue(((ORID)v.getId()).isPersistent());	assertTrue(v.getIdentity().isPersistent());	0
5	/ BlueprintsTest	testPersistentRIDAfterCommit	assertTrue(((ORID)v.getId()).isPersistent());	"assertEquals(""STR"",graph.getVertex(v.getIdentity()).getProperty(""STR""));"	0
6	orientechnologies/orientdb OCompositeIndexDefinitionTest	testDocumentToIndexMapValueSuccessful	assertEquals(collectionResult.size(),2);	assertTrue(compositeKeys.contains(firstKey));	0
6	/ OCompositeIndexDefinitionTest	testDocumentToIndexMapValueSuccessful	assertEquals(collectionResult.size(),2);	assertEquals(collectionResult.size(),1);	0
6	/ OCompositeIndexDefinitionTest	testDocumentToIndexMapValueSuccessful	assertEquals(collectionResult.size(),2);	assertNotNull(result);	0
6	/ OCompositeIndexDefinitionTest	testDocumentToIndexMapValueSuccessful	assertEquals(collectionResult.size(),2);	???;	0
7	orientechnologies/orientdb OCompositeIndexDefinitionTest	testDocumentToIndexCollectionValueEmptyTwoNullValuesSupport	assertEquals(result,Arrays.asList(newOCompositeKey(null,12)));	assertEquals(2,((ArrayList<Object>)result.keys).size());	0
8	orientechnologies/orientdb OClusterRepairInfoTaskTest	testSerialization	assertEquals(from.getClusterId(),to.getClusterId());	assertEquals(100,to.getClusterId());	0
8	/ OClusterRepairInfoTaskTest	testSerialization	assertEquals(from.getClusterId(),to.getClusterId());	assertTrue(to.getClusterId()>0);	0
8	/ OClusterRepairInfoTaskTest	testSerialization	assertEquals(from.getClusterId(),to.getClusterId());	assertNotSame(from,to);	0
8	/ OClusterRepairInfoTaskTest	testSerialization	assertEquals(from.getClusterId(),to.getClusterId());	assertNotNull(to);	0
9	orientechnologies/orientdb SQLCreateVertexAndEdgeTest	testNewParser	assertEquals(v1.getClassName(),OrientVertexType.CLASS_NAME);	"assertEquals(1,database.command(newOCommandSQL(""STR"")).execute().getAffectedElements());"	0
9	/ SQLCreateVertexAndEdgeTest	testNewParser	assertEquals(v1.getClassName(),OrientVertexType.CLASS_NAME);	assertNotNull(v1);	0
10	orientechnologies/orientdb RemoteQuerySupportTest	testQueryEmbeddedMap	"assertNotNull(item.getProperty(""STR""));"	"assertNotNull(session.getMetadata().getSchema().getClassName(""STR""));"	0
10	/ RemoteQuerySupportTest	testQueryEmbeddedMap	"assertNotNull(item.getProperty(""STR""));"	assertNotNull(item);	0
10	/ RemoteQuerySupportTest	testQueryEmbeddedMap	"assertNotNull(item.getProperty(""STR""));"	assertEquals(item.getPosition(),1L);	0
10	/ RemoteQuerySupportTest	testQueryEmbeddedMap	"assertNotNull(item.getProperty(""STR""));"	"assertEquals(""STR"",item.getProperty(""STR"").getProperty(""STR"").getProperty(""STR""));"	0
10	/ RemoteQuerySupportTest	testQueryEmbeddedMap	"assertNotNull(item.getProperty(""STR""));"	"assertTrue(item.getProperty(""STR"").getEmbeddedMapSize()==1);"	0
11	trautonen/coveralls-maven-plugin WildcardsTest	testMatchesAgainstWildcards	"assertTrue(Wildcards.matches(""STR"",""STR""));"	assertFalse(Matches.matches(testText,wildcardToTest));	0
11	/ WildcardsTest	testMatchesAgainstWildcards	"assertTrue(Wildcards.matches(""STR"",""STR""));"	assertTrue(Matches.matches(testText,wildcardToTest));	0
12	trautonen/coveralls-maven-plugin JsonWriterTest	testSubDirectoryCreation	assertTrue(newJsonWriter(job,f).getCoverallsFile().getParentFile().isDirectory());	assertNotSame(f,coverallsFile);	0
12	/ JsonWriterTest	testSubDirectoryCreation	assertTrue(newJsonWriter(job,f).getCoverallsFile().getParentFile().isDirectory());	assertTrue(f.exists());	0
12	/ JsonWriterTest	testSubDirectoryCreation	assertTrue(newJsonWriter(job,f).getCoverallsFile().getParentFile().isDirectory());	assertFalse(!f.exists());	0
13	trautonen/coveralls-maven-plugin TravisTest	testGetBranch	"assertEquals(""STR"",newTravis(env()).getBranch());"	"assertEquals(""STR"",focal.getBranch());"	0
13	/ TravisTest	testGetBranch	"assertEquals(""STR"",newTravis(env()).getBranch());"	assertNotNull(focal.getBranch());	0
14	amlinv/stat-collection-utils BatchPollProcessorTest	testGetSetAttributeInjector	assertNotNull(this.processor.getAttributeInjector());	assertNotNull(processor.getAttributeInjector());	0
14	/ BatchPollProcessorTest	testGetSetAttributeInjector	assertNotNull(this.processor.getAttributeInjector());	assertEquals(Mockito.mock(AttributeInjector.class),processor.getAttributeInjector());	0
14	/ BatchPollProcessorTest	testGetSetAttributeInjector	assertNotNull(this.processor.getAttributeInjector());	???;	0
15	hazelcast/hazelcast-simulator ReflectionUtilsTest	testSetFieldValue	assertNull(setFieldTest.injectField);	"assertSame(expectedValue,setFieldTest.field1,""STR"");"	0
16	hazelcast/hazelcast-simulator TagUtilsTest	parseTags	"assertEquals(toMap(""STR"",""STR"",""STR"",""STR"",""STR"",""STR""),result);"	"assertTrue(result.containsKey(""STR""));"	0
17	hazelcast/hazelcast-simulator RegistryTest	testGetWorkers_getMemberWorkers_notEnoughWorkersFound	assertEquals(4,registry.workerCount());	assertNotEquals(3,registry.workerCount());	0
17	/ RegistryTest	testGetWorkers_getMemberWorkers_notEnoughWorkersFound	assertEquals(4,registry.workerCount());	assertFalse(registry.workerCount()==3);	0
17	/ RegistryTest	testGetWorkers_getMemberWorkers_notEnoughWorkersFound	assertEquals(4,registry.workerCount());	assertTrue(registry.workerCount()>0);	0
17	/ RegistryTest	testGetWorkers_getMemberWorkers_notEnoughWorkersFound	assertEquals(4,registry.workerCount());	assertEquals(0,registry.workerCount());	0
18	OpenLiberty/ci.common DevUtilTest	testCopyFile	assertTrue(targetFile.exists());	"assertEquals(""STR"",Files.readAllLines(targetFile.toPath()).toString());"	0
18	/ DevUtilTest	testCopyFile	assertTrue(targetFile.exists());	assertNotNull(targetFile);	0
18	/ DevUtilTest	testCopyFile	assertTrue(targetFile.exists());	assertNotEquals(configFile,targetFile);	0
