Project	ClassName#TestName	TrueOracle	GenOracle	Correct
DigitalPebble_storm-crawler	BasicURLNormalizerTest#testAnchorFilterFalse	assertEquals(url.toExternalForm(),filterResult);	assertEquals("STR",filterResult);	0
DigitalPebble_storm-crawler	BasicURLNormalizerTest#testAnchorFilterFalse	assertEquals(url.toExternalForm(),filterResult);	assertThat(filterResult).isEqualTo("STR");	0
DigitalPebble_storm-crawler	BasicURLNormalizerTest#testAnchorFilterFalse	assertEquals(url.toExternalForm(),filterResult);	assertThat(filterResult,equalTo("STR"));	0
DigitalPebble_storm-crawler	BasicURLNormalizerTest#testAnchorFilterFalse	assertEquals(url.toExternalForm(),filterResult);	assertTrue(filterResult.contains("STR"));	0
redraiment_jactiverecord	SeqTest#testCommaList	assertEquals("STR",Seq.join(Arrays.asList("STR","STR","STR"),"STR"));	assertEquals("STR",Seq.join(Arrays.asList("STR","STR"),null));	0
redraiment_jactiverecord	SeqTest#testCommaList	assertEquals("STR",Seq.join(Arrays.asList("STR","STR","STR"),"STR"));	assertEquals("STR",Seq.join(Arrays.asList("STR","STR","STR"),"STR"));	1
redraiment_jactiverecord	SeqTest#testCommaList	assertEquals("STR",Seq.join(Arrays.asList("STR","STR","STR"),"STR"));	assertEquals("STR",Seq.join(null,','));	0
redraiment_jactiverecord	SeqTest#testCommaList	assertEquals("STR",Seq.join(Arrays.asList("STR","STR","STR"),"STR"));	assertEquals("STR",Seq.join(Arrays.asList("STR","STR"),"STR"));	0
redraiment_jactiverecord	SeqTest#testCommaList	assertEquals("STR",Seq.join(Arrays.asList("STR","STR","STR"),"STR"));	assertEquals("STR",Seq.join(Collections.singletonList("STR"),"STR"));	0
redraiment_jactiverecord	SeqTest#testCommaList	assertEquals("STR",Seq.join(Arrays.asList("STR","STR","STR"),"STR"));	assertEquals("STR",Seq.join(newArrayList<>(),"STR"));	0
redraiment_jactiverecord	SeqTest#testCommaList	assertEquals("STR",Seq.join(Arrays.asList("STR","STR","STR"),"STR"));	assertEquals("STR",Seq.join(Arrays.asList(1,2,3),"STR"),"STR"));	0
redraiment_jactiverecord	SeqTest#testCommaList	assertEquals("STR",Seq.join(Arrays.asList("STR","STR","STR"),"STR"));	assertEquals("STR",Seq.join(Arrays.asList(1,2,3),null));	0
redraiment_jactiverecord	SeqTest#testCommaList	assertEquals("STR",Seq.join(Arrays.asList("STR","STR","STR"),"STR"));	Strings=Seq.join(Arrays.asList("STR","STR"),"STR");	0
redraiment_jactiverecord	SeqTest#testCommaList	assertEquals("STR",Seq.join(Arrays.asList("STR","STR","STR"),"STR"));	assertEquals("STR",Seq.join(Arrays.asList("STR","STR","STR"),null));	0
hazelcast_hazelcast-simulator	AgentsFileTest#testLoad_emptyTag	assertEquals(1,registry.agentCount());	assertEquals(0,registry.agentCount());	0
hazelcast_hazelcast-simulator	AgentsFileTest#testLoad_emptyTag	assertEquals(1,registry.agentCount());	assertThat(registry.agentCount(),is(0));	0
hazelcast_hazelcast-simulator	AgentsFileTest#testLoad_emptyTag	assertEquals(1,registry.agentCount());	assertThat(registry.agentCount(),equalTo(0));	0
hazelcast_hazelcast-simulator	AgentsFileTest#testLoad_emptyTag	assertEquals(1,registry.agentCount());	assertEquals(1,registry.agentCount());	1
hazelcast_hazelcast-simulator	AgentsFileTest#testLoad_emptyTag	assertEquals(1,registry.agentCount());	assertTrue(registry.agentCount()==0);	0
hazelcast_hazelcast-simulator	AgentsFileTest#testLoad_emptyTag	assertEquals(1,registry.agentCount());	assertThat(registry.agentCount(),is(1));	0
hazelcast_hazelcast-simulator	AgentsFileTest#testLoad_emptyTag	assertEquals(1,registry.agentCount());	assertEquals(0,registry.agentCount());	0
hazelcast_hazelcast-simulator	AgentsFileTest#testLoad_emptyTag	assertEquals(1,registry.agentCount());	assertThat(registry.agentCount(),equalTo(1));	0
hazelcast_hazelcast-simulator	AgentsFileTest#testLoad_emptyTag	assertEquals(1,registry.agentCount());	assertEquals(2,registry.agentCount());	0
hazelcast_hazelcast-simulator	AgentsFileTest#testLoad_emptyTag	assertEquals(1,registry.agentCount());	assertFalse(registry.agentCount()==0);	0
adlnet_jxapi	ActivityTest#testSerialize	assertNotNull(actual);	assertEquals(expected,actual.toString());	0
adlnet_jxapi	ActivityTest#testSerialize	assertNotNull(actual);	assertEquals(expected,actual.get("STR").toString());	0
adlnet_jxapi	ActivityTest#testSerialize	assertNotNull(actual);	assertEquals(expected,actual.getAsString());	0
adlnet_jxapi	ActivityTest#testSerialize	assertNotNull(actual);	assertEquals(expected,actual.getAsString("STR"));	0
adlnet_jxapi	ActivityTest#testSerialize	assertNotNull(actual);	assertEquals(expected,actual.get("STR").asString());	0
adlnet_jxapi	ActivityTest#testSerialize	assertNotNull(actual);	assertEquals(expected,actual.asString());	0
adlnet_jxapi	ActivityTest#testSerialize	assertNotNull(actual);	assertEquals(expected,actual.toString());	0
adlnet_jxapi	ActivityTest#testSerialize	assertNotNull(actual);	assertEquals(expected,actual.get("STR").getAsString());	0
adlnet_jxapi	ActivityTest#testSerialize	assertNotNull(actual);	assertEquals(expected,actual.get("STR").asText());	0
adlnet_jxapi	ActivityTest#testSerialize	assertNotNull(actual);	assertEquals(expected,actual.get("STR").toJsonString());	0
nidi3_graphviz-java	RankTest#newRank	assertEquals(attrs(attr("STR",true)),attrs(Rank.newRank()));	assertThat(newRank("STR"),hasSize(1));	0
nidi3_graphviz-java	RankTest#newRank	assertEquals(attrs(attr("STR",true)),attrs(Rank.newRank()));	assertThat(newRank(),hasSize(1));	0
nidi3_graphviz-java	RankTest#newRank	assertEquals(attrs(attr("STR",true)),attrs(Rank.newRank()));	assertThat(newRank("STR"),hasSize(2));	0
nidi3_graphviz-java	RankTest#newRank	assertEquals(attrs(attr("STR",true)),attrs(Rank.newRank()));	assertThat(newRank(),hasSize(2));	0
nidi3_graphviz-java	RankTest#newRank	assertEquals(attrs(attr("STR",true)),attrs(Rank.newRank()));	assertThat(newRank(),hasItem("STR","STR"));	0
nidi3_graphviz-java	RankTest#newRank	assertEquals(attrs(attr("STR",true)),attrs(Rank.newRank()));	finalAttributes<Rank>rank=newRank();	0
nidi3_graphviz-java	RankTest#newRank	assertEquals(attrs(attr("STR",true)),attrs(Rank.newRank()));	finalAttributes<Rank>attributes=newRank();	0
nidi3_graphviz-java	RankTest#newRank	assertEquals(attrs(attr("STR",true)),attrs(Rank.newRank()));	finalAttributes<Rank>attrs=newRank();	0
nidi3_graphviz-java	RankTest#newRank	assertEquals(attrs(attr("STR",true)),attrs(Rank.newRank()));	assertThat(newRank("STR"),hasSize(3));	0
nidi3_graphviz-java	RankTest#newRank	assertEquals(attrs(attr("STR",true)),attrs(Rank.newRank()));	assertThat(newRank(),hasItem("STR",1));	0
NanoHttpd_nanohttpd	GZipIntegrationTest#fixedLengthContentIsEncodedProperly	assertEquals("STR",EntityUtils.toString(response.getEntity()));	assertNotNull(response);	0
NanoHttpd_nanohttpd	GZipIntegrationTest#fixedLengthContentIsEncodedProperly	assertEquals("STR",EntityUtils.toString(response.getEntity()));	assertThat(response.getStatusLine(),is(200));	0
NanoHttpd_nanohttpd	GZipIntegrationTest#fixedLengthContentIsEncodedProperly	assertEquals("STR",EntityUtils.toString(response.getEntity()));	assertThat(response.getStatusLine()).isEqualTo(Status.OK);	0
NanoHttpd_nanohttpd	GZipIntegrationTest#fixedLengthContentIsEncodedProperly	assertEquals("STR",EntityUtils.toString(response.getEntity()));	assertEquals(200,response.getStatusLine());	0
NanoHttpd_nanohttpd	GZipIntegrationTest#fixedLengthContentIsEncodedProperly	assertEquals("STR",EntityUtils.toString(response.getEntity()));	assertThat(response.getStatusLine(),is(Status.OK));	0
NanoHttpd_nanohttpd	GZipIntegrationTest#fixedLengthContentIsEncodedProperly	assertEquals("STR",EntityUtils.toString(response.getEntity()));	assertThat(response.getStatusLine()).isEqualTo(200);	0
NanoHttpd_nanohttpd	GZipIntegrationTest#fixedLengthContentIsEncodedProperly	assertEquals("STR",EntityUtils.toString(response.getEntity()));	assertThat(response.getContent(),is("STR"));	0
NanoHttpd_nanohttpd	GZipIntegrationTest#fixedLengthContentIsEncodedProperly	assertEquals("STR",EntityUtils.toString(response.getEntity()));	assertEquals(200,response.getStatusLine());	0
NanoHttpd_nanohttpd	GZipIntegrationTest#fixedLengthContentIsEncodedProperly	assertEquals("STR",EntityUtils.toString(response.getEntity()));	assertEquals(200,response.getStatus());	0
NanoHttpd_nanohttpd	GZipIntegrationTest#fixedLengthContentIsEncodedProperly	assertEquals("STR",EntityUtils.toString(response.getEntity()));	assertThat(response.readEntity(String.class),is("STR"));	0
DigitalPebble_storm-crawler	BasicIndexingTest#testRelativeCanonicalURL	assertEquals("STR",fields.get("STR"));	fields.put("STR","STR");	0
DigitalPebble_storm-crawler	BasicIndexingTest#testRelativeCanonicalURL	assertEquals("STR",fields.get("STR"));	assertEquals(1,fields.size());	0
DigitalPebble_storm-crawler	BasicIndexingTest#testRelativeCanonicalURL	assertEquals("STR",fields.get("STR"));	assertEquals(2,fields.size());	0
DigitalPebble_storm-crawler	BasicIndexingTest#testRelativeCanonicalURL	assertEquals("STR",fields.get("STR"));	assertTrue(fields.containsKey("STR"));	0
DigitalPebble_storm-crawler	BasicIndexingTest#testRelativeCanonicalURL	assertEquals("STR",fields.get("STR"));	assertThat(fields.containsKey("STR"),is(true));	0
DigitalPebble_storm-crawler	BasicIndexingTest#testRelativeCanonicalURL	assertEquals("STR",fields.get("STR"));	assertThat(fields.get("STR"),is(equalTo("STR")));	0
DigitalPebble_storm-crawler	BasicIndexingTest#testRelativeCanonicalURL	assertEquals("STR",fields.get("STR"));	assertEquals("STR",fields.get("STR")[0]);	0
DigitalPebble_storm-crawler	BasicIndexingTest#testRelativeCanonicalURL	assertEquals("STR",fields.get("STR"));	assertThat(fields.get("STR"),equalTo("STR"));	0
DigitalPebble_storm-crawler	BasicIndexingTest#testRelativeCanonicalURL	assertEquals("STR",fields.get("STR"));	assertEquals("STR",fields.get("STR"));	1
DigitalPebble_storm-crawler	BasicIndexingTest#testRelativeCanonicalURL	assertEquals("STR",fields.get("STR"));	assertThat(fields).hasSize(1);	0
jribble_Java-Websockify	FlashPolicyHandlerTest#testDecodeCustomResponse	assertTrue(XML.equals(resp));	assertEquals("STR",resp);	0
jribble_Java-Websockify	FlashPolicyHandlerTest#testDecodeCustomResponse	assertTrue(XML.equals(resp));	assertEquals("STR",resp);	0
jribble_Java-Websockify	FlashPolicyHandlerTest#testDecodeCustomResponse	assertTrue(XML.equals(resp));	assertThat(resp,is("STR"));	0
jribble_Java-Websockify	FlashPolicyHandlerTest#testDecodeCustomResponse	assertTrue(XML.equals(resp));	assertTrue("STR".equals(resp));	0
jribble_Java-Websockify	FlashPolicyHandlerTest#testDecodeCustomResponse	assertTrue(XML.equals(resp));	assertTrue(resp.contains("STR"));	0
jribble_Java-Websockify	FlashPolicyHandlerTest#testDecodeCustomResponse	assertTrue(XML.equals(resp));	assertThat(resp).isEqualTo("STR");	0
jribble_Java-Websockify	FlashPolicyHandlerTest#testDecodeCustomResponse	assertTrue(XML.equals(resp));	assertTrue(resp.contains("STR"));	0
jribble_Java-Websockify	FlashPolicyHandlerTest#testDecodeCustomResponse	assertTrue(XML.equals(resp));	assertTrue(resp.contains("STR"));	0
jribble_Java-Websockify	FlashPolicyHandlerTest#testDecodeCustomResponse	assertTrue(XML.equals(resp));	assertEquals(XML,resp);	0
jribble_Java-Websockify	FlashPolicyHandlerTest#testDecodeCustomResponse	assertTrue(XML.equals(resp));	assertThat(resp,is(request));	0
fabric8io_fabric8-maven-plugin	ImageStreamServiceTest#should_return_newer_tag	assertEquals(latestTag,resultedTag);	assertThat(resultedTag).isEqualTo(oldTag);	0
fabric8io_fabric8-maven-plugin	ImageStreamServiceTest#should_return_newer_tag	assertEquals(latestTag,resultedTag);	assertNotNull(resultedTag);	0
fabric8io_fabric8-maven-plugin	ImageStreamServiceTest#should_return_newer_tag	assertEquals(latestTag,resultedTag);	assertEquals(oldTag,resultedTag);	0
fabric8io_fabric8-maven-plugin	ImageStreamServiceTest#should_return_newer_tag	assertEquals(latestTag,resultedTag);	assertThat(resultedTag,is(oldTag));	0
fabric8io_fabric8-maven-plugin	ImageStreamServiceTest#should_return_newer_tag	assertEquals(latestTag,resultedTag);	assertThat(resultedTag).isEqualTo(newTagEvent("STR",null,null,null));	0
fabric8io_fabric8-maven-plugin	ImageStreamServiceTest#should_return_newer_tag	assertEquals(latestTag,resultedTag);	assertThat(resultedTag).isEqualTo(latestTag);	0
fabric8io_fabric8-maven-plugin	ImageStreamServiceTest#should_return_newer_tag	assertEquals(latestTag,resultedTag);	assertThat(resultedTag,equalTo(oldTag));	0
fabric8io_fabric8-maven-plugin	ImageStreamServiceTest#should_return_newer_tag	assertEquals(latestTag,resultedTag);	assertEquals(oldTag,resultedTag);	0
fabric8io_fabric8-maven-plugin	ImageStreamServiceTest#should_return_newer_tag	assertEquals(latestTag,resultedTag);	assertThat(resultedTag,instanceOf(TagEvent.class));	0
fabric8io_fabric8-maven-plugin	ImageStreamServiceTest#should_return_newer_tag	assertEquals(latestTag,resultedTag);	assertEquals(newTagEvent("STR",null,null,null),resultedTag);	0
fluent_fluent-logger-java	TestBugfixes#validLoggerReturned_whenOpenThenCloseThenOpenWithSameParameters	assertEquals(null,logger.sender);	logger=FluentLogger.getLogger("STR");	0
fluent_fluent-logger-java	TestBugfixes#validLoggerReturned_whenOpenThenCloseThenOpenWithSameParameters	assertEquals(null,logger.sender);	logger.close();	0
fluent_fluent-logger-java	TestBugfixes#validLoggerReturned_whenOpenThenCloseThenOpenWithSameParameters	assertEquals(null,logger.sender);	verify(logger,times(1)).flush();	0
fluent_fluent-logger-java	TestBugfixes#validLoggerReturned_whenOpenThenCloseThenOpenWithSameParameters	assertEquals(null,logger.sender);	verify(logger,times(1)).close();	0
fluent_fluent-logger-java	TestBugfixes#validLoggerReturned_whenOpenThenCloseThenOpenWithSameParameters	assertEquals(null,logger.sender);	assertFalse(logger.isOpen());	0
fluent_fluent-logger-java	TestBugfixes#validLoggerReturned_whenOpenThenCloseThenOpenWithSameParameters	assertEquals(null,logger.sender);	assertEquals(0,logger.size());	0
fluent_fluent-logger-java	TestBugfixes#validLoggerReturned_whenOpenThenCloseThenOpenWithSameParameters	assertEquals(null,logger.sender);	assertFalse(logger.isClosed());	0
fluent_fluent-logger-java	TestBugfixes#validLoggerReturned_whenOpenThenCloseThenOpenWithSameParameters	assertEquals(null,logger.sender);	assertEquals(0,logger.size());	0
fluent_fluent-logger-java	TestBugfixes#validLoggerReturned_whenOpenThenCloseThenOpenWithSameParameters	assertEquals(null,logger.sender);	assertTrue(logger.isOpen());	0
fluent_fluent-logger-java	TestBugfixes#validLoggerReturned_whenOpenThenCloseThenOpenWithSameParameters	assertEquals(null,logger.sender);	assertEquals("STR",logger.toString());	0
amlinv_stat-collection-utils	JMXRemoteUrlConnectionFactoryTest#testGetSetConnectionFactoryDelegate	assertTrue(this.factory.getConnectorFactoryDelegate()instanceofDefaultJmxConnectorFactoryDelegate);	assertSame(this.mockConnectorFactoryDelegate,factory.getConnectorFactoryDelegate());	0
amlinv_stat-collection-utils	JMXRemoteUrlConnectionFactoryTest#testGetSetConnectionFactoryDelegate	assertTrue(this.factory.getConnectorFactoryDelegate()instanceofDefaultJmxConnectorFactoryDelegate);	assertEquals(this.mockConnectorFactoryDelegate,factory.getConnectorFactoryDelegate());	0
amlinv_stat-collection-utils	JMXRemoteUrlConnectionFactoryTest#testGetSetConnectionFactoryDelegate	assertTrue(this.factory.getConnectorFactoryDelegate()instanceofDefaultJmxConnectorFactoryDelegate);	assertThat(factory.getConnectorFactoryDelegate(),equalTo(this.mockConnectorFactoryDelegate));	0
amlinv_stat-collection-utils	JMXRemoteUrlConnectionFactoryTest#testGetSetConnectionFactoryDelegate	assertTrue(this.factory.getConnectorFactoryDelegate()instanceofDefaultJmxConnectorFactoryDelegate);	assertThat(factory.getConnectorFactoryDelegate(),is(this.mockConnectorFactoryDelegate));	0
amlinv_stat-collection-utils	JMXRemoteUrlConnectionFactoryTest#testGetSetConnectionFactoryDelegate	assertTrue(this.factory.getConnectorFactoryDelegate()instanceofDefaultJmxConnectorFactoryDelegate);	finalJMXConnectorFactoryDelegatedelegate=factory.getConnectorFactoryDelegate();	0
amlinv_stat-collection-utils	JMXRemoteUrlConnectionFactoryTest#testGetSetConnectionFactoryDelegate	assertTrue(this.factory.getConnectorFactoryDelegate()instanceofDefaultJmxConnectorFactoryDelegate);	assertThat(this.factory.getConnectorFactoryDelegate(),is(this.mockConnectorFactoryDelegate));	0
amlinv_stat-collection-utils	JMXRemoteUrlConnectionFactoryTest#testGetSetConnectionFactoryDelegate	assertTrue(this.factory.getConnectorFactoryDelegate()instanceofDefaultJmxConnectorFactoryDelegate);	JMXConnectorFactoryDelegatedelegate=factory.getConnectorFactoryDelegate();	0
amlinv_stat-collection-utils	JMXRemoteUrlConnectionFactoryTest#testGetSetConnectionFactoryDelegate	assertTrue(this.factory.getConnectorFactoryDelegate()instanceofDefaultJmxConnectorFactoryDelegate);	assertNull(this.factory.getConnectorFactoryDelegate());	0
amlinv_stat-collection-utils	JMXRemoteUrlConnectionFactoryTest#testGetSetConnectionFactoryDelegate	assertTrue(this.factory.getConnectorFactoryDelegate()instanceofDefaultJmxConnectorFactoryDelegate);	assertThat(factory.getConnectorFactoryDelegate(),is(this.mockJmxMBeanConnectionFactory));	0
amlinv_stat-collection-utils	JMXRemoteUrlConnectionFactoryTest#testGetSetConnectionFactoryDelegate	assertTrue(this.factory.getConnectorFactoryDelegate()instanceofDefaultJmxConnectorFactoryDelegate);	assertThat(factory.getConnectorFactoryDelegate(),instanceOf(JMXConnectorFactoryDelegate.class));	0
adlnet_jxapi	ActivityDefinitionTest#testActivityDefinitionHashMapOfStringStringHashMapOfStringString	assertNotNull(ad);	assertEquals("STR",ad.getId());	0
adlnet_jxapi	ActivityDefinitionTest#testActivityDefinitionHashMapOfStringStringHashMapOfStringString	assertNotNull(ad);	assertEquals(1,ad.getChoices().size());	0
adlnet_jxapi	ActivityDefinitionTest#testActivityDefinitionHashMapOfStringStringHashMapOfStringString	assertNotNull(ad);	assertEquals(1,ad.getSteps().size());	0
adlnet_jxapi	ActivityDefinitionTest#testActivityDefinitionHashMapOfStringStringHashMapOfStringString	assertNotNull(ad);	assertEquals("STR",ad.getId());	0
adlnet_jxapi	ActivityDefinitionTest#testActivityDefinitionHashMapOfStringStringHashMapOfStringString	assertNotNull(ad);	assertEquals(1,ad.getChoices().size());	0
adlnet_jxapi	ActivityDefinitionTest#testActivityDefinitionHashMapOfStringStringHashMapOfStringString	assertNotNull(ad);	assertNotNull(ad);	1
adlnet_jxapi	ActivityDefinitionTest#testActivityDefinitionHashMapOfStringStringHashMapOfStringString	assertNotNull(ad);	assertEquals(1,ad.getActivities().size());	0
adlnet_jxapi	ActivityDefinitionTest#testActivityDefinitionHashMapOfStringStringHashMapOfStringString	assertNotNull(ad);	assertEquals(ad,activityDefinition);	0
adlnet_jxapi	ActivityDefinitionTest#testActivityDefinitionHashMapOfStringStringHashMapOfStringString	assertNotNull(ad);	assertEquals(ad.getId(),"STR");	0
adlnet_jxapi	ActivityDefinitionTest#testActivityDefinitionHashMapOfStringStringHashMapOfStringString	assertNotNull(ad);	assertThat(ad).isEqualTo(newActivityDefinition(name,description));	0
NanoHttpd_nanohttpd	LoadKeyStoreTest#loadNonExistentKeyStoreFromResources	assertNull(resourceAsStream);	serverSocketFactory=SSLServerSocketFactory.makeSSLSocketFactory(nonExistentPath,newchar[0]);	0
NanoHttpd_nanohttpd	LoadKeyStoreTest#loadNonExistentKeyStoreFromResources	assertNull(resourceAsStream);	sslServerSocketFactory=SSLServerSocketFactory.makeSSLSocketFactory(nonExistentPath,newchar[0]);	0
NanoHttpd_nanohttpd	LoadKeyStoreTest#loadNonExistentKeyStoreFromResources	assertNull(resourceAsStream);	SSLServerSocketFactorysslServerSocketFactory=NeoHTTPD.makeSSLSocketFactory(nonExistentPath,newchar[0]);	0
NanoHttpd_nanohttpd	LoadKeyStoreTest#loadNonExistentKeyStoreFromResources	assertNull(resourceAsStream);	serverSocketFactory=SSLServerSocketFactory.makeSSLSocketFactory(nonExistentPath,StandardCharsets.UTF_8);	0
NanoHttpd_nanohttpd	LoadKeyStoreTest#loadNonExistentKeyStoreFromResources	assertNull(resourceAsStream);	sslServerSocketFactory=SSLServerSocketFactory.makeSSLSocketFactory(nonExistentPath,StandardCharsets.UTF_8);	0
NanoHttpd_nanohttpd	LoadKeyStoreTest#loadNonExistentKeyStoreFromResources	assertNull(resourceAsStream);	SSLServerSocketFactorysslServerSocketFactory=NetUtil.makeSSLSocketFactory(nonExistentPath,newchar[0]);	0
NanoHttpd_nanohttpd	LoadKeyStoreTest#loadNonExistentKeyStoreFromResources	assertNull(resourceAsStream);	SSLServerSocketFactorysslServerSocketFactory=NetUtils.makeSSLSocketFactory(nonExistentPath,newchar[0]);	0
NanoHttpd_nanohttpd	LoadKeyStoreTest#loadNonExistentKeyStoreFromResources	assertNull(resourceAsStream);	serverSocketFactory=SSLServerSocketFactory.makeSSLSocketFactory(nonExistentPath,UTF_8);	0
NanoHttpd_nanohttpd	LoadKeyStoreTest#loadNonExistentKeyStoreFromResources	assertNull(resourceAsStream);	sslServerSocketFactory=SSLServerSocketFactory.makeSSLSocketFactory(nonExistentPath,UTF_8);	0
NanoHttpd_nanohttpd	LoadKeyStoreTest#loadNonExistentKeyStoreFromResources	assertNull(resourceAsStream);	SSLServerSocketFactorysslServerSocketFactory=NeoHTTPD.makeSSLSocketFactory(nonExistentPath,UTF_8);	0
DigitalPebble_storm-crawler	BasicURLNormalizerTest#testNonStandardPercentEncoding	assertEquals(expectedURL,normalizedUrl);	assertEquals(expectedURL,normalizedUrl);	1
DigitalPebble_storm-crawler	BasicURLNormalizerTest#testNonStandardPercentEncoding	assertEquals(expectedURL,normalizedUrl);	assertEquals(expectedURL,normalizedUrl);	1
DigitalPebble_storm-crawler	BasicURLNormalizerTest#testNonStandardPercentEncoding	assertEquals(expectedURL,normalizedUrl);	assertThat(normalizedUrl,is(expectedURL));	0
DigitalPebble_storm-crawler	BasicURLNormalizerTest#testNonStandardPercentEncoding	assertEquals(expectedURL,normalizedUrl);	assertThat(normalizedUrl).isEqualTo(expectedURL);	0
DigitalPebble_storm-crawler	BasicURLNormalizerTest#testNonStandardPercentEncoding	assertEquals(expectedURL,normalizedUrl);	assertEquals(expectedURL,normalizedUrl);	1
DigitalPebble_storm-crawler	BasicURLNormalizerTest#testNonStandardPercentEncoding	assertEquals(expectedURL,normalizedUrl);	assertTrue(normalizedUrl.contains(expectedURL));	0
DigitalPebble_storm-crawler	BasicURLNormalizerTest#testNonStandardPercentEncoding	assertEquals(expectedURL,normalizedUrl);	assertEquals(expectedURL,normalizedUrl);	1
DigitalPebble_storm-crawler	BasicURLNormalizerTest#testNonStandardPercentEncoding	assertEquals(expectedURL,normalizedUrl);	assertThat(normalizedUrl,equalTo(expectedURL));	0
DigitalPebble_storm-crawler	BasicURLNormalizerTest#testNonStandardPercentEncoding	assertEquals(expectedURL,normalizedUrl);	assertTrue(normalizedUrl.matches(expectedURL));	0
DigitalPebble_storm-crawler	BasicURLNormalizerTest#testNonStandardPercentEncoding	assertEquals(expectedURL,normalizedUrl);	assertTrue(normalizedUrl.contains(expectedURL));	0
orientechnologies_orientdb	OCommandExecutorSQLScriptTest#testSleep	assertTrue(System.currentTimeMillis()-begin>=500);	longend=System.currentTimeMillis();	0
orientechnologies_orientdb	OCommandExecutorSQLScriptTest#testSleep	assertTrue(System.currentTimeMillis()-begin>=500);	longend=System.currentTimeMillis()-begin;	0
orientechnologies_orientdb	OCommandExecutorSQLScriptTest#testSleep	assertTrue(System.currentTimeMillis()-begin>=500);	System.out.println("STR"+begin);	0
orientechnologies_orientdb	OCommandExecutorSQLScriptTest#testSleep	assertTrue(System.currentTimeMillis()-begin>=500);	assertEquals(begin,System.currentTimeMillis()-1);	0
orientechnologies_orientdb	OCommandExecutorSQLScriptTest#testSleep	assertTrue(System.currentTimeMillis()-begin>=500);	assertTrue(begin>System.currentTimeMillis()-1);	0
orientechnologies_orientdb	OCommandExecutorSQLScriptTest#testSleep	assertTrue(System.currentTimeMillis()-begin>=500);	assertTrue(begin>System.currentTimeMillis()-1);	0
orientechnologies_orientdb	OCommandExecutorSQLScriptTest#testSleep	assertTrue(System.currentTimeMillis()-begin>=500);	assertTrue(begin<System.currentTimeMillis()-1);	0
orientechnologies_orientdb	OCommandExecutorSQLScriptTest#testSleep	assertTrue(System.currentTimeMillis()-begin>=500);	assertTrue(begin<System.currentTimeMillis()-1);	0
orientechnologies_orientdb	OCommandExecutorSQLScriptTest#testSleep	assertTrue(System.currentTimeMillis()-begin>=500);	longend=System.currentTimeMillis()+1;	0
orientechnologies_orientdb	OCommandExecutorSQLScriptTest#testSleep	assertTrue(System.currentTimeMillis()-begin>=500);	script.append("STR");	0
open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest#testDetokenizer	assertEquals("STR",OpenKoreanTextProcessorJava.detokenize(words));	assertEquals("STR",OpenKoreanProcessorJava.detokenize(words));	0
open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest#testDetokenizer	assertEquals("STR",OpenKoreanTextProcessorJava.detokenize(words));	Stringresult=OpenKoreanProcessorJava.detokenize(words);	0
open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest#testDetokenizer	assertEquals("STR",OpenKoreanTextProcessorJava.detokenize(words));	assertEquals("STR",OpenKoreanProcessorJava.detokenize(words));	0
open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest#testDetokenizer	assertEquals("STR",OpenKoreanTextProcessorJava.detokenize(words));	Stringactual=OpenKoreanProcessorJava.detokenize(words);	0
open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest#testDetokenizer	assertEquals("STR",OpenKoreanTextProcessorJava.detokenize(words));	assertThat(OpenKoreanProcessorJava.detokenize(words),is("STR"));	0
open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest#testDetokenizer	assertEquals("STR",OpenKoreanTextProcessorJava.detokenize(words));	assertEquals("STR",OpenKoreanTextProcessor.detokenize(words));	0
open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest#testDetokenizer	assertEquals("STR",OpenKoreanTextProcessorJava.detokenize(words));	Stringtext=OpenKoreanProcessorJava.detokenize(words);	0
open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest#testDetokenizer	assertEquals("STR",OpenKoreanTextProcessorJava.detokenize(words));	Stringexpected="STR";	0
open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest#testDetokenizer	assertEquals("STR",OpenKoreanTextProcessorJava.detokenize(words));	assertThat(OpenKoreanProcessorJava.detokenize(words),equalTo("STR"));	0
open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest#testDetokenizer	assertEquals("STR",OpenKoreanTextProcessorJava.detokenize(words));	List<String>words2=Arrays.asList("STR","STR");	0
amlinv_stat-collection-utils	JMXJvmIdConnectionFactoryTest#testGetSetAttacher	assertTrue(this.factory.getAttacher()instanceofDefaultVirtualMachineAttacher);	assertEquals(this.mockAttacher,factory.getAttacher());	0
amlinv_stat-collection-utils	JMXJvmIdConnectionFactoryTest#testGetSetAttacher	assertTrue(this.factory.getAttacher()instanceofDefaultVirtualMachineAttacher);	assertThat(this.factory.getAttacher(),equalTo(this.mockAttacher));	0
amlinv_stat-collection-utils	JMXJvmIdConnectionFactoryTest#testGetSetAttacher	assertTrue(this.factory.getAttacher()instanceofDefaultVirtualMachineAttacher);	assertThat(this.factory.getAttacher(),is(this.mockAttacher));	0
